,trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
188,5938,6/28/2013 13:11,6/28/2013 13:31,389,"1,180",30.0,State St & Harrison St,2.0,State St & Randolph St,Customer,,
189,5942,6/28/2013 13:13,6/28/2013 13:35,855,"1,316",40.0,Michigan Ave & Congress Pkwy,5.0,Clark St & Randolph St,Customer,,
190,5946,6/28/2013 13:14,6/28/2013 13:37,249,"1,413",8.0,Millennium Park,51.0,McClurg Ct & Illinois St,Customer,,
191,5948,6/28/2013 13:14,6/28/2013 13:39,206,"1,524",8.0,Millennium Park,248.0,Ashland Ave & Augusta Blvd,Customer,,
192,5949,6/28/2013 13:14,6/28/2013 13:37,58,"1,371",8.0,Millennium Park,51.0,McClurg Ct & Illinois St,Customer,,
193,5950,6/28/2013 13:14,6/28/2013 13:28,335,843,20.0,Dearborn St & Adams St,10.0,Clinton St & Washington Blvd,Customer,,
194,5958,6/28/2013 13:15,6/28/2013 13:30,441,928,30.0,State St & Harrison St,2.0,State St & Randolph St,Customer,,
195,5959,6/28/2013 13:15,6/28/2013 13:55,369,"2,399",209.0,Clark St & Wrightwood Ave,42.0,Michigan Ave & Oak St,Customer,,
196,5960,6/28/2013 13:15,6/28/2013 14:27,211,"4,326",300.0,Lake Shore Dr & Monroe St,51.0,McClurg Ct & Illinois St,Customer,,
197,5961,6/28/2013 13:15,6/28/2013 14:01,229,"2,727",300.0,Lake Shore Dr & Monroe St,262.0,Fairbanks Ct & Grand Ave,Customer,,
198,5962,6/28/2013 13:16,6/28/2013 13:51,420,"2,094",44.0,Ogden Ave & Chicago Ave,51.0,McClurg Ct & Illinois St,Customer,,
199,5970,6/28/2013 13:19,6/28/2013 13:30,138,658,30.0,State St & Harrison St,2.0,State St & Randolph St,Customer,,
200,5978,6/28/2013 13:26,6/28/2013 13:56,607,"1,793",33.0,Green St & Milwaukee Ave,2.0,State St & Randolph St,Customer,,
201,5992,6/28/2013 13:27,6/28/2013 14:03,222,"2,152",300.0,Lake Shore Dr & Monroe St,106.0,McCormick Place,Customer,,
202,6001,6/28/2013 13:30,6/28/2013 13:56,225,"1,564",157.0,Aberdeen St & Jackson Blvd,43.0,Michigan Ave & Lake St,Customer,,
203,6003,6/28/2013 13:30,6/28/2013 13:57,416,"1,580",413.0,Halsted St & 35th St,20.0,Dearborn St & Adams St,Customer,,
204,6010,6/28/2013 13:31,6/28/2013 13:48,43,"1,008",43.0,Michigan Ave & Lake St,34.0,Michigan Ave & Pearson St,Customer,,
205,6014,6/28/2013 13:32,6/28/2013 14:05,343,"1,924",51.0,McClurg Ct & Illinois St,301.0,Clinton St & Madison St,Customer,,
206,6021,6/28/2013 13:34,6/28/2013 14:00,648,"1,547",210.0,Halsted St & Wrightwood Ave,246.0,Wood St & Division St,Customer,,
207,6026,6/28/2013 13:36,6/28/2013 13:55,55,"1,174",2.0,State St & Randolph St,160.0,May St & Taylor St,Customer,,
208,6028,6/28/2013 13:37,6/28/2013 14:20,326,"2,579",262.0,Fairbanks Ct & Grand Ave,17.0,Franklin St & Chicago Ave,Customer,,
209,6030,6/28/2013 13:38,6/28/2013 13:50,101,748,17.0,Franklin St & Chicago Ave,209.0,Clark St & Wrightwood Ave,Customer,,
210,6059,6/28/2013 13:42,6/28/2013 14:36,333,"3,266",40.0,Michigan Ave & Congress Pkwy,51.0,McClurg Ct & Illinois St,Customer,,
211,6062,6/28/2013 13:43,6/28/2013 14:27,531,"2,643",19.0,Franklin St & Jackson Blvd,51.0,McClurg Ct & Illinois St,Customer,,
212,6063,6/28/2013 13:43,6/28/2013 15:41,409,"7,058",34.0,Michigan Ave & Pearson St,34.0,Michigan Ave & Pearson St,Customer,,
213,6067,6/28/2013 13:43,6/28/2013 14:27,466,"2,603",19.0,Franklin St & Jackson Blvd,51.0,McClurg Ct & Illinois St,Customer,,
214,6068,6/28/2013 13:44,6/28/2013 14:03,48,"1,143",148.0,State St & 16th St,139.0,Loomis St & Taylor St,Customer,,
215,6069,6/28/2013 13:44,6/28/2013 14:27,340,"2,601",19.0,Franklin St & Jackson Blvd,247.0,Ashland Ave & Chicago Ave,Customer,,
216,6083,6/28/2013 13:50,6/28/2013 14:27,42,"2,253",34.0,Michigan Ave & Pearson St,146.0,Lincoln Ave & Armitage Ave,Customer,,
217,6084,6/28/2013 13:50,6/28/2013 14:27,94,"2,229",34.0,Michigan Ave & Pearson St,146.0,Lincoln Ave & Armitage Ave,Customer,,
218,6114,6/28/2013 13:52,6/28/2013 14:26,442,"2,044",300.0,Lake Shore Dr & Monroe St,31.0,Wabash Ave & Roosevelt Rd,Customer,,
219,6121,6/28/2013 13:52,6/29/2013 7:14,835,"62,529",300.0,Lake Shore Dr & Monroe St,262.0,Fairbanks Ct & Grand Ave,Customer,,
220,6122,6/28/2013 13:53,6/29/2013 9:28,897,"70,484",300.0,Lake Shore Dr & Monroe St,106.0,McCormick Place,Customer,,
221,6131,6/28/2013 13:56,6/28/2013 14:23,387,"1,627",298.0,Southport Ave & Wrightwood Ave,2.0,State St & Randolph St,Customer,,
222,6136,6/28/2013 13:57,6/28/2013 14:22,176,"1,500",282.0,Larrabee St & Menomonee St,282.0,Larrabee St & Menomonee St,Customer,,
223,6139,6/28/2013 13:59,6/28/2013 15:08,437,"4,120",42.0,Michigan Ave & Oak St,385.0,Clarendon Ave & Leland Ave,Customer,,
224,6141,6/28/2013 14:00,6/28/2013 14:23,85,"1,370",282.0,Larrabee St & Menomonee St,282.0,Larrabee St & Menomonee St,Customer,,
225,6143,6/28/2013 14:01,6/28/2013 14:27,351,"1,614",160.0,May St & Taylor St,19.0,Franklin St & Jackson Blvd,Customer,,
226,6171,6/28/2013 14:06,6/28/2013 14:35,586,"1,737",246.0,Wood St & Division St,174.0,Larrabee St & North Ave,Customer,,
227,6178,6/28/2013 14:06,6/28/2013 14:34,299,"1,687",246.0,Wood St & Division St,174.0,Larrabee St & North Ave,Customer,,
228,6204,6/28/2013 14:09,6/28/2013 14:35,183,"1,571",20.0,Dearborn St & Adams St,51.0,McClurg Ct & Illinois St,Customer,,
229,6218,6/28/2013 14:10,6/28/2013 14:15,395,285,20.0,Dearborn St & Adams St,138.0,Canal St & Jackson Blvd,Customer,,
230,6238,6/28/2013 14:12,6/28/2013 15:10,149,"3,449",246.0,Wood St & Division St,43.0,Michigan Ave & Lake St,Customer,,
231,6250,6/28/2013 14:15,6/28/2013 14:45,407,"1,786",60.0,Sheffield Ave & Fullerton Ave,221.0,Wood St & Milwaukee Ave,Customer,,
232,6253,6/28/2013 14:16,6/28/2013 15:06,287,"2,995",155.0,May St & Randolph St,23.0,Daley Center Plaza,Customer,,
233,6256,6/28/2013 14:17,6/28/2013 14:28,121,654,19.0,Franklin St & Jackson Blvd,327.0,Clinton St & Roosevelt Rd,Customer,,
234,6258,6/28/2013 14:17,6/28/2013 14:27,602,597,221.0,Wood St & Milwaukee Ave,154.0,Sheffield Ave & Kingsbury St,Customer,,
235,6263,6/28/2013 14:21,6/28/2013 15:07,286,"2,762",2.0,State St & Randolph St,2.0,State St & Randolph St,Customer,,
236,6264,6/28/2013 14:21,6/28/2013 18:40,411,"15,555",154.0,Sheffield Ave & Kingsbury St,146.0,Lincoln Ave & Armitage Ave,Customer,,
237,6273,6/28/2013 14:25,6/28/2013 14:41,420,966,51.0,McClurg Ct & Illinois St,17.0,Franklin St & Chicago Ave,Customer,,
238,6274,6/28/2013 14:25,6/28/2013 15:07,607,"2,549",2.0,State St & Randolph St,2.0,State St & Randolph St,Customer,,
239,6281,6/28/2013 14:28,6/28/2013 14:52,176,"1,428",282.0,Larrabee St & Menomonee St,282.0,Larrabee St & Menomonee St,Customer,,
240,6283,6/28/2013 14:28,6/28/2013 14:52,272,"1,419",282.0,Larrabee St & Menomonee St,282.0,Larrabee St & Menomonee St,Customer,,
241,6286,6/28/2013 14:29,6/28/2013 15:27,449,"3,513",42.0,Michigan Ave & Oak St,42.0,Michigan Ave & Oak St,Customer,,
242,6294,6/28/2013 14:30,6/28/2013 14:49,389,"1,112",2.0,State St & Randolph St,210.0,Halsted St & Wrightwood Ave,Customer,,
243,6295,6/28/2013 14:31,6/28/2013 15:01,226,"1,841",34.0,Michigan Ave & Pearson St,51.0,McClurg Ct & Illinois St,Customer,,
244,6296,6/28/2013 14:31,6/28/2013 15:01,572,"1,829",34.0,Michigan Ave & Pearson St,51.0,McClurg Ct & Illinois St,Customer,,
245,6298,6/28/2013 14:32,6/28/2013 15:00,154,"1,682",31.0,Wabash Ave & Roosevelt Rd,170.0,Wabash Ave & Cermak Rd,Customer,,
246,6300,6/28/2013 14:32,6/28/2013 14:59,599,"1,628",31.0,Wabash Ave & Roosevelt Rd,170.0,Wabash Ave & Cermak Rd,Customer,,
247,6302,6/28/2013 14:33,6/28/2013 14:52,142,"1,085",8.0,Millennium Park,210.0,Halsted St & Wrightwood Ave,Customer,,
248,6303,6/28/2013 14:34,6/28/2013 15:02,351,"1,696",19.0,Franklin St & Jackson Blvd,8.0,Millennium Park,Customer,,
249,6310,6/28/2013 14:35,6/28/2013 15:01,177,"1,560",42.0,Michigan Ave & Oak St,2.0,State St & Randolph St,Customer,,
250,6319,6/28/2013 14:37,6/28/2013 15:01,369,"1,444",42.0,Michigan Ave & Oak St,2.0,State St & Randolph St,Customer,,
251,6323,6/28/2013 14:39,6/28/2013 15:01,221,"1,342",42.0,Michigan Ave & Oak St,2.0,State St & Randolph St,Customer,,
252,6330,6/28/2013 14:40,6/28/2013 14:56,224,965,31.0,Wabash Ave & Roosevelt Rd,300.0,Lake Shore Dr & Monroe St,Customer,,
253,6336,6/28/2013 14:44,6/28/2013 20:19,712,"20,090",138.0,Canal St & Jackson Blvd,138.0,Canal St & Jackson Blvd,Customer,,
254,6338,6/28/2013 14:45,6/28/2013 15:09,378,"1,429",42.0,Michigan Ave & Oak St,124.0,Cannon Dr & Fullerton Ave,Customer,,
255,6345,6/28/2013 14:48,6/28/2013 15:26,173,"2,285",34.0,Michigan Ave & Pearson St,65.0,Damen Ave & Pierce Ave,Customer,,
256,6350,6/28/2013 14:51,6/28/2013 15:23,531,"1,942",51.0,McClurg Ct & Illinois St,51.0,McClurg Ct & Illinois St,Customer,,
257,6352,6/28/2013 14:53,6/28/2013 15:00,161,431,38.0,Jefferson St & Monroe St,38.0,Jefferson St & Monroe St,Customer,,
258,6353,6/28/2013 14:53,6/28/2013 14:57,222,223,106.0,McCormick Place,106.0,McCormick Place,Customer,,
259,6354,6/28/2013 14:54,6/28/2013 15:05,602,667,154.0,Sheffield Ave & Kingsbury St,221.0,Wood St & Milwaukee Ave,Customer,,
260,6355,6/28/2013 14:56,6/28/2013 15:27,183,"1,856",51.0,McClurg Ct & Illinois St,44.0,Ogden Ave & Chicago Ave,Customer,,
261,6356,6/28/2013 14:57,6/28/2013 15:20,410,"1,375",29.0,Museum Campus,247.0,Ashland Ave & Chicago Ave,Customer,,
262,6357,6/28/2013 14:58,6/28/2013 15:20,225,"1,349",43.0,Michigan Ave & Lake St,51.0,McClurg Ct & Illinois St,Customer,,
263,6361,6/28/2013 15:00,6/28/2013 15:22,527,"1,347",106.0,McCormick Place,8.0,Millennium Park,Customer,,
264,6362,6/28/2013 15:00,6/28/2013 15:30,419,"1,782",431.0,Adler Planetarium,300.0,Lake Shore Dr & Monroe St,Customer,,
265,6363,6/28/2013 15:01,6/28/2013 15:10,119,546,265.0,Kingsbury St & Erie St,301.0,Clinton St & Madison St,Customer,,
266,6368,6/28/2013 15:03,6/28/2013 15:15,121,752,327.0,Clinton St & Roosevelt Rd,19.0,Franklin St & Jackson Blvd,Customer,,
267,6373,6/28/2013 15:04,6/28/2013 15:33,167,"1,763",5.0,Clark St & Randolph St,5.0,Clark St & Randolph St,Customer,,
268,6393,6/28/2013 15:07,6/28/2013 15:33,320,"1,590",5.0,Clark St & Randolph St,5.0,Clark St & Randolph St,Customer,,
269,6408,6/28/2013 15:12,6/28/2013 15:39,351,"1,642",8.0,Millennium Park,42.0,Michigan Ave & Oak St,Customer,,
270,6409,6/28/2013 15:13,6/28/2013 15:42,460,"1,748",5.0,Clark St & Randolph St,3.0,State St & Van Buren St,Customer,,
271,6413,6/28/2013 15:16,6/28/2013 15:30,47,828,34.0,Michigan Ave & Pearson St,247.0,Ashland Ave & Chicago Ave,Customer,,
272,6414,6/28/2013 15:17,6/28/2013 15:39,557,"1,353",106.0,McCormick Place,300.0,Lake Shore Dr & Monroe St,Customer,,
273,6418,6/28/2013 15:19,6/28/2013 15:42,94,"1,386",146.0,Lincoln Ave & Armitage Ave,246.0,Wood St & Division St,Customer,,
274,6419,6/28/2013 15:19,6/28/2013 15:42,42,"1,374",146.0,Lincoln Ave & Armitage Ave,246.0,Wood St & Division St,Customer,,
275,6421,6/28/2013 15:20,6/28/2013 15:43,378,"1,391",124.0,Cannon Dr & Fullerton Ave,34.0,Michigan Ave & Pearson St,Customer,,
276,6422,6/28/2013 15:20,6/28/2013 15:39,591,"1,165",155.0,May St & Randolph St,385.0,Clarendon Ave & Leland Ave,Customer,,
277,6425,6/28/2013 15:21,6/28/2013 15:37,442,"1,002",31.0,Wabash Ave & Roosevelt Rd,8.0,Millennium Park,Customer,,
278,6428,6/28/2013 15:22,6/28/2013 15:53,225,"1,819",51.0,McClurg Ct & Illinois St,51.0,McClurg Ct & Illinois St,Customer,,
279,6429,6/28/2013 15:23,6/28/2013 15:53,410,"1,800",247.0,Ashland Ave & Chicago Ave,51.0,McClurg Ct & Illinois St,Customer,,
280,6431,6/28/2013 15:23,6/28/2013 15:41,321,"1,097",5.0,Clark St & Randolph St,3.0,State St & Van Buren St,Customer,,
281,6442,6/28/2013 15:29,6/28/2013 15:35,421,355,38.0,Jefferson St & Monroe St,46.0,Wells St & Walton St,Customer,,
282,6445,6/28/2013 15:35,6/28/2013 15:47,181,757,5.0,Clark St & Randolph St,38.0,Jefferson St & Monroe St,Customer,,
283,6450,6/28/2013 15:37,6/28/2013 15:53,116,954,12.0,Larrabee St & Kingsbury St,29.0,Museum Campus,Customer,,
284,6451,6/28/2013 15:38,6/28/2013 15:49,453,660,301.0,Clinton St & Madison St,265.0,Kingsbury St & Erie St,Customer,,
285,6456,6/28/2013 15:42,6/28/2013 16:13,557,"1,889",300.0,Lake Shore Dr & Monroe St,51.0,McClurg Ct & Illinois St,Customer,,
286,6462,6/28/2013 15:45,6/28/2013 16:07,486,"1,311",34.0,Michigan Ave & Pearson St,34.0,Michigan Ave & Pearson St,Customer,,
287,6463,6/28/2013 15:45,6/28/2013 16:06,43,"1,287",34.0,Michigan Ave & Pearson St,34.0,Michigan Ave & Pearson St,Customer,,
288,6464,6/28/2013 15:46,6/28/2013 16:05,337,"1,163",262.0,Fairbanks Ct & Grand Ave,290.0,Noble St & Milwaukee Ave,Customer,,
289,6465,6/28/2013 15:46,6/28/2013 16:03,246,"1,017",5.0,Clark St & Randolph St,300.0,Lake Shore Dr & Monroe St,Customer,,
290,6466,6/28/2013 15:47,6/28/2013 16:00,161,819,38.0,Jefferson St & Monroe St,76.0,Racine Ave & Congress Pkwy,Customer,,
291,6469,6/28/2013 15:47,6/28/2013 15:55,144,454,8.0,Millennium Park,23.0,Daley Center Plaza,Customer,,
292,6471,6/28/2013 15:48,6/28/2013 15:55,281,444,8.0,Millennium Park,23.0,Daley Center Plaza,Customer,,
293,6472,6/28/2013 15:48,6/28/2013 16:07,149,"1,194",43.0,Michigan Ave & Lake St,155.0,May St & Randolph St,Customer,,
294,6486,6/28/2013 15:52,6/28/2013 16:01,421,566,46.0,Wells St & Walton St,46.0,Wells St & Walton St,Customer,,
295,6489,6/28/2013 15:53,6/28/2013 16:05,152,680,12.0,Larrabee St & Kingsbury St,58.0,Dayton St & North Ave,Customer,,
296,6498,6/28/2013 15:58,6/28/2013 16:20,572,"1,317",51.0,McClurg Ct & Illinois St,2.0,State St & Randolph St,Customer,,
297,6499,6/28/2013 15:58,6/28/2013 16:23,80,"1,476",248.0,Ashland Ave & Augusta Blvd,154.0,Sheffield Ave & Kingsbury St,Customer,,
298,6500,6/28/2013 15:58,6/28/2013 16:15,226,"1,010",51.0,McClurg Ct & Illinois St,2.0,State St & Randolph St,Customer,,
299,6503,6/28/2013 16:01,6/28/2013 16:17,45,966,262.0,Fairbanks Ct & Grand Ave,46.0,Wells St & Walton St,Customer,,
300,6507,6/28/2013 16:02,6/28/2013 16:13,329,648,23.0,Daley Center Plaza,31.0,Wabash Ave & Roosevelt Rd,Customer,,
301,6516,6/28/2013 16:06,6/28/2013 16:36,246,"1,825",300.0,Lake Shore Dr & Monroe St,106.0,McCormick Place,Customer,,
302,6518,6/28/2013 16:06,6/28/2013 16:31,386,"1,518",262.0,Fairbanks Ct & Grand Ave,8.0,Millennium Park,Customer,,
303,6525,6/28/2013 16:07,6/28/2013 16:16,281,505,23.0,Daley Center Plaza,30.0,State St & Harrison St,Customer,,
304,6526,6/28/2013 16:07,6/28/2013 16:16,233,501,23.0,Daley Center Plaza,30.0,State St & Harrison St,Customer,,
305,6529,6/28/2013 16:10,6/28/2013 16:19,534,554,38.0,Jefferson St & Monroe St,157.0,Aberdeen St & Jackson Blvd,Customer,,
306,6534,6/28/2013 16:14,6/28/2013 16:27,764,784,43.0,Michigan Ave & Lake St,31.0,Wabash Ave & Roosevelt Rd,Customer,,
307,6539,6/28/2013 16:19,6/28/2013 16:37,226,"1,054",2.0,State St & Randolph St,5.0,Clark St & Randolph St,Customer,,
308,6542,6/28/2013 16:21,6/28/2013 16:27,356,411,5.0,Clark St & Randolph St,50.0,State St & Kinzie St,Customer,,
309,6543,6/28/2013 16:20,6/28/2013 16:44,338,"1,439",301.0,Clinton St & Madison St,51.0,McClurg Ct & Illinois St,Customer,,
310,6546,6/28/2013 16:23,6/28/2013 16:37,572,836,2.0,State St & Randolph St,5.0,Clark St & Randolph St,Customer,,
311,6548,6/28/2013 16:23,6/28/2013 16:43,453,"1,165",265.0,Kingsbury St & Erie St,262.0,Fairbanks Ct & Grand Ave,Customer,,
312,6550,6/28/2013 16:26,6/28/2013 16:42,485,"1,004",12.0,Larrabee St & Kingsbury St,160.0,May St & Taylor St,Customer,,
313,6558,6/28/2013 16:30,6/28/2013 16:42,409,668,34.0,Michigan Ave & Pearson St,262.0,Fairbanks Ct & Grand Ave,Customer,,
314,6559,6/28/2013 16:31,6/28/2013 16:45,122,834,265.0,Kingsbury St & Erie St,301.0,Clinton St & Madison St,Customer,,
315,6561,6/28/2013 16:32,6/28/2013 16:47,392,881,3.0,State St & Van Buren St,34.0,Michigan Ave & Pearson St,Customer,,
316,6573,6/28/2013 16:36,6/28/2013 16:44,521,472,154.0,Sheffield Ave & Kingsbury St,25.0,Ashland Ave & Armitage Ave,Customer,,
317,6585,6/28/2013 16:39,6/28/2013 17:01,380,"1,282",65.0,Damen Ave & Pierce Ave,65.0,Damen Ave & Pierce Ave,Customer,,
318,6594,6/28/2013 16:44,6/28/2013 19:00,47,"8,152",247.0,Ashland Ave & Chicago Ave,51.0,McClurg Ct & Illinois St,Customer,,
319,6596,6/28/2013 16:44,6/28/2013 19:00,557,"8,145",51.0,McClurg Ct & Illinois St,51.0,McClurg Ct & Illinois St,Customer,,
320,6602,6/28/2013 16:47,6/28/2013 16:53,217,387,12.0,Larrabee St & Kingsbury St,39.0,Desplaines St & Kinzie St,Customer,,
321,6616,6/28/2013 16:51,6/28/2013 17:38,462,"2,840",42.0,Michigan Ave & Oak St,42.0,Michigan Ave & Oak St,Customer,,
322,6627,6/28/2013 16:52,6/28/2013 17:05,90,787,19.0,Franklin St & Jackson Blvd,414.0,Halsted St & 37th St,Customer,,
323,6634,6/28/2013 16:53,6/28/2013 17:05,112,721,12.0,Larrabee St & Kingsbury St,50.0,State St & Kinzie St,Customer,,
324,6650,6/28/2013 16:56,6/28/2013 17:08,392,728,34.0,Michigan Ave & Pearson St,40.0,Michigan Ave & Congress Pkwy,Customer,,
325,6653,6/28/2013 16:58,6/28/2013 17:21,244,"1,365",50.0,State St & Kinzie St,246.0,Wood St & Division St,Customer,,
326,6657,6/28/2013 16:58,6/28/2013 17:25,177,"1,616",2.0,State St & Randolph St,209.0,Clark St & Wrightwood Ave,Customer,,
327,6661,6/28/2013 16:59,6/28/2013 17:21,620,"1,315",106.0,McCormick Place,246.0,Wood St & Division St,Customer,,
328,6663,6/28/2013 16:59,6/28/2013 17:11,842,723,8.0,Millennium Park,43.0,Michigan Ave & Lake St,Customer,,
329,6664,6/28/2013 16:59,6/28/2013 17:18,270,"1,117",44.0,Ogden Ave & Chicago Ave,166.0,Halsted St & James M Rochford St,Customer,,
330,6665,6/28/2013 17:00,6/28/2013 17:38,333,"2,262",42.0,Michigan Ave & Oak St,42.0,Michigan Ave & Oak St,Customer,,
331,6666,6/28/2013 17:01,6/28/2013 17:06,221,296,2.0,State St & Randolph St,2.0,State St & Randolph St,Customer,,
332,6668,6/28/2013 17:01,6/28/2013 17:22,297,"1,278",39.0,Desplaines St & Kinzie St,39.0,Desplaines St & Kinzie St,Customer,,
333,6669,6/28/2013 17:01,6/28/2013 17:38,351,"2,197",42.0,Michigan Ave & Oak St,42.0,Michigan Ave & Oak St,Customer,,
334,6670,6/28/2013 17:02,6/28/2013 17:22,912,"1,257",39.0,Desplaines St & Kinzie St,39.0,Desplaines St & Kinzie St,Customer,,
335,6673,6/28/2013 17:02,6/28/2013 17:26,469,"1,461",65.0,Damen Ave & Pierce Ave,146.0,Lincoln Ave & Armitage Ave,Customer,,
336,6674,6/28/2013 17:02,6/28/2013 17:12,442,574,8.0,Millennium Park,43.0,Michigan Ave & Lake St,Customer,,
337,6675,6/28/2013 17:02,6/28/2013 17:26,288,"1,404",265.0,Kingsbury St & Erie St,265.0,Kingsbury St & Erie St,Customer,,
338,6679,6/28/2013 17:03,6/28/2013 17:42,155,"2,329",76.0,Racine Ave & Congress Pkwy,76.0,Racine Ave & Congress Pkwy,Customer,,
339,6682,6/28/2013 17:04,6/28/2013 17:26,130,"1,309",265.0,Kingsbury St & Erie St,265.0,Kingsbury St & Erie St,Customer,,
340,6685,6/28/2013 17:06,6/28/2013 17:19,224,809,8.0,Millennium Park,51.0,McClurg Ct & Illinois St,Customer,,
341,6692,6/28/2013 17:08,6/28/2013 17:25,221,"1,050",2.0,State St & Randolph St,33.0,Green St & Milwaukee Ave,Customer,,
342,6693,6/28/2013 17:08,6/28/2013 17:25,607,"1,001",2.0,State St & Randolph St,33.0,Green St & Milwaukee Ave,Customer,,
343,6696,6/28/2013 17:09,6/28/2013 17:47,246,"2,300",106.0,McCormick Place,246.0,Wood St & Division St,Customer,,
344,6698,6/28/2013 17:09,6/28/2013 17:26,369,978,2.0,State St & Randolph St,33.0,Green St & Milwaukee Ave,Customer,,
345,6702,6/28/2013 17:11,6/28/2013 17:33,249,"1,335",51.0,McClurg Ct & Illinois St,51.0,McClurg Ct & Illinois St,Customer,,
346,6704,6/28/2013 17:12,6/28/2013 17:42,477,"1,827",43.0,Michigan Ave & Lake St,65.0,Damen Ave & Pierce Ave,Customer,,
347,6719,6/28/2013 17:16,6/28/2013 17:24,206,472,248.0,Ashland Ave & Augusta Blvd,65.0,Damen Ave & Pierce Ave,Customer,,
348,6724,6/28/2013 17:17,6/28/2013 18:23,226,"3,971",5.0,Clark St & Randolph St,300.0,Lake Shore Dr & Monroe St,Customer,,
349,6756,6/28/2013 17:23,6/28/2013 17:46,172,"1,395",106.0,McCormick Place,160.0,May St & Taylor St,Customer,,
350,6757,6/28/2013 17:23,6/28/2013 18:23,564,"3,579",5.0,Clark St & Randolph St,300.0,Lake Shore Dr & Monroe St,Customer,,
351,6775,6/28/2013 17:25,6/28/2013 17:29,123,226,138.0,Canal St & Jackson Blvd,301.0,Clinton St & Madison St,Customer,,
352,6778,6/28/2013 17:26,6/28/2013 17:37,620,644,246.0,Wood St & Division St,190.0,Sheffield Ave & Willow St,Customer,,
353,6788,6/28/2013 17:29,6/28/2013 17:34,300,294,76.0,Racine Ave & Congress Pkwy,76.0,Racine Ave & Congress Pkwy,Customer,,
354,6789,6/28/2013 17:29,6/28/2013 17:42,313,746,12.0,Larrabee St & Kingsbury St,42.0,Michigan Ave & Oak St,Customer,,
355,6792,6/28/2013 17:30,6/28/2013 18:49,541,"4,772",397.0,Kimbark Ave & 53rd St,51.0,McClurg Ct & Illinois St,Customer,,
356,6802,6/28/2013 17:33,6/28/2013 17:55,55,"1,295",138.0,Canal St & Jackson Blvd,31.0,Wabash Ave & Roosevelt Rd,Customer,,
357,6803,6/28/2013 17:34,6/28/2013 18:08,160,"2,029",8.0,Millennium Park,51.0,McClurg Ct & Illinois St,Customer,,
358,6804,6/28/2013 17:34,6/28/2013 18:08,142,"2,046",298.0,Southport Ave & Wrightwood Ave,51.0,McClurg Ct & Illinois St,Customer,,
359,6805,6/28/2013 17:34,6/28/2013 17:44,129,591,246.0,Wood St & Division St,221.0,Wood St & Milwaukee Ave,Customer,,
360,6806,6/28/2013 17:34,6/28/2013 18:40,837,"3,972",106.0,McCormick Place,51.0,McClurg Ct & Illinois St,Customer,,
361,6807,6/28/2013 17:34,6/28/2013 18:41,222,"3,973",106.0,McCormick Place,51.0,McClurg Ct & Illinois St,Customer,,
362,6808,6/28/2013 17:35,6/28/2013 17:54,135,"1,162",138.0,Canal St & Jackson Blvd,148.0,State St & 16th St,Customer,,
363,6810,6/28/2013 17:34,6/28/2013 18:08,370,"2,017",8.0,Millennium Park,51.0,McClurg Ct & Illinois St,Customer,,
364,6815,6/28/2013 17:38,6/28/2013 18:49,914,"4,280",138.0,Canal St & Jackson Blvd,51.0,McClurg Ct & Illinois St,Customer,,
365,6818,6/28/2013 17:39,6/28/2013 17:55,89,980,2.0,State St & Randolph St,17.0,Franklin St & Chicago Ave,Customer,,
366,6835,6/28/2013 17:44,6/28/2013 17:57,145,781,43.0,Michigan Ave & Lake St,265.0,Kingsbury St & Erie St,Customer,,
367,6840,6/28/2013 17:47,6/28/2013 18:03,393,996,3.0,State St & Van Buren St,17.0,Franklin St & Chicago Ave,Customer,,
368,6841,6/28/2013 17:48,6/28/2013 18:06,138,"1,075",2.0,State St & Randolph St,23.0,Daley Center Plaza,Customer,,
369,6843,6/28/2013 17:49,6/28/2013 18:08,615,"1,111",38.0,Jefferson St & Monroe St,38.0,Jefferson St & Monroe St,Customer,,
370,6846,6/28/2013 17:49,6/28/2013 18:08,616,"1,105",38.0,Jefferson St & Monroe St,46.0,Wells St & Walton St,Customer,,
371,6847,6/28/2013 17:49,6/28/2013 18:07,122,"1,063",301.0,Clinton St & Madison St,19.0,Franklin St & Jackson Blvd,Customer,,
372,6848,6/28/2013 17:50,6/28/2013 18:08,561,"1,075",51.0,McClurg Ct & Illinois St,23.0,Daley Center Plaza,Customer,,
373,6849,6/28/2013 17:52,6/28/2013 18:38,606,"2,739",2.0,State St & Randolph St,327.0,Clinton St & Roosevelt Rd,Customer,,
